InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,ZipCode,Married,ReturnRate,Age,Income,Work,Edcation
537240,90200D,PINK SWEETHEART BRACELET,2,2020-12-06T10:08,4.24,NA,21060,0,0,46,171,4,3
537240,22153,ANGEL DECORATION STARS ON DRESS,3,2020-12-06T10:08,0.85,NA,8036,0,0,99,119,11,3
537240,90071,RUBY GLASS CLUSTER EARRINGS,3,2020-12-06T10:08,1.26,NA,20904,1,0.716332378,38,65,10,3
537240,21181,PLEASE ONE PERSON METAL SIGN,5,2020-12-06T10:08,4.21,NA,8028,0,0,64,122,1,2
537240,22114,HOT WATER BOTTLE TEA AND SYMPATHY,9,2020-12-06T10:08,8.47,NA,8083,1,0.189910979,58,87,2,1
537240,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,9,2020-12-06T10:08,3.36,NA,23113,1,0.114228457,79,76,4,2
537241,22834,HAND WARMER BABUSHKA DESIGN,12,2020-12-06T10:18,2.1,14293,22032,0,0,63,62,8,1
537253,22493,PAINT YOUR OWN CANVAS SET,4,2020-12-06T10:53,1.65,NA,18901,0,0.168022997,39,74,4,1
537253,22564,ALPHABET STENCIL CRAFT,6,2020-12-06T10:53,1.25,NA,8053,0,0,82,150,10,3
537255,21933,PINK VINTAGE PAISLEY PICNIC BAG,5,2020-12-06T11:03,2.95,14443,8083,0,0.52672956,82,101,10,1
537262,48185,DOORMAT FAIRY CAKE,1,2020-12-06T11:26,7.95,15039,22315,0,0.154085603,68,95,5,1
537334,22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,2020-12-06T12:06,3.95,16719,19115,1,0,93,69,11,3
537354,20727,LUNCH BAG  BLACK SKULL.,2,2020-12-06T12:23,1.65,12748,20816,1,0.353720713,85,170,10,3
537359,22926,IVORY GIANT GARDEN THERMOMETER,2,2020-12-06T12:30,5.95,14825,22193,1,0,80,158,3,3
537362,22633,HAND WARMER UNION JACK,1,2020-12-06T12:34,2.1,17596,20016,0,0,39,101,8,3
537369,21693,SMALL HAMMERED SILVER CANDLEPOT ,6,2020-12-06T12:41,2.95,17860,20874,1,0,91,53,3,3
537374,22561,WOODEN SCHOOL COLOURING SET,2,2020-12-06T12:55,1.65,17259,21403,0,0,23,65,11,3
537375,22629,SPACEBOY LUNCH BOX ,1,2020-12-06T12:55,1.95,17019,8360,0,0,80,72,8,3
537375,22634,CHILDS BREAKFAST SET SPACEBOY ,2,2020-12-06T12:55,9.95,17019,19083,0,0,37,53,11,3
537375,22747,POPPY'S PLAYHOUSE BATHROOM,2,2020-12-06T12:55,2.1,17019,19087,0,0.444096951,70,95,4,3
537375,20973,12 PENCIL SMALL TUBE WOODLAND,6,2020-12-06T12:55,0.65,17019,8540,1,0.488718229,61,135,4,1
537382,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,2,2020-12-06T13:13,0.85,16710,20904,0,0,47,94,6,2
537389,21746,SMALL RED RETROSPOT WINDMILL,1,2020-12-06T13:41,1.25,17757,8077,1,0.192893401,93,40,6,2
537392,22470,HEART OF WICKER LARGE,3,2020-12-06T13:58,2.95,17068,21054,1,0.155418757,72,83,2,1
537393,21445,12 PINK ROSE PEG PLACE SETTINGS,12,2020-12-06T13:59,1.25,13089,8628,1,0,81,101,7,2
537396,75013B,"STRING OF 8 BUTTERFLIES,PINK",1,2020-12-06T14:08,1.65,17223,8210,1,0.173301467,58,78,11,3
537399,21866,UNION JACK FLAG LUGGAGE TAG,3,2020-12-06T14:31,1.25,13030,20852,0,0.417234511,91,138,3,1
537399,21327,SKULLS WRITING SET ,5,2020-12-06T14:31,1.65,13030,22407,1,0,46,119,1,1
537401,84898F,,24,2020-12-06T14:37,1,NA,21401,1,0.024369171,84,81,9,3
537405,21931,JUMBO STORAGE BAG SUKI,2,2020-12-06T14:51,1.95,17841,22901,0,0.200098449,66,101,3,3
537411,22969,HOMEMADE JAM SCENTED CANDLES,2,2020-12-06T15:06,1.45,NA,21230,0,0,65,78,8,3
537420,21086,SET/6 RED SPOTTY PAPER CUPS,36,2020-12-06T15:18,0.65,17519,22044,1,0.52129427,69,130,7,3
537428,21181,PLEASE ONE PERSON METAL SIGN,12,2020-12-06T15:38,2.1,17320,21104,0,0,96,137,8,2
537434,21069,VINTAGE BILLBOARD TEA MUG,1,2020-12-06T16:57,2.51,NA,8050,0,0.08678501,93,130,6,2
537434,21698,MOCK LOBSTER FRIDGE MAGNET,1,2020-12-06T16:57,1.66,NA,8701,1,0,50,118,8,1
537434,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2020-12-06T16:57,10.17,NA,21228,1,0,88,87,6,1
537434,22474,SPACEBOY TV DINNER TRAY,1,2020-12-06T16:57,11.02,NA,8057,1,0.200556382,89,140,4,2
537434,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,1,2020-12-06T16:57,2.51,NA,21012,0,0,61,126,6,1
537434,22809,SET OF 6 T-LIGHTS SANTA,1,2020-12-06T16:57,5.91,NA,18901,1,0.247086247,24,64,3,2
537434,84422,PINK/BLUE DISC/MIRROR STRING,1,2020-12-06T16:57,1.66,NA,23233,1,0,49,173,1,3
537434,85094,CANDY SPOT EGG WARMER RABBIT,1,2020-12-06T16:57,2.51,NA,21286,1,0.185055048,50,168,4,3
537434,90160C,TURQ+RED BOUDICCA LARGE BRACELET,1,2020-12-06T16:57,7.22,NA,21037,1,0.658244681,41,89,1,3
537434,90208,PAIR OF PINK FLOWER CLUSTER SLIDE,1,2020-12-06T16:57,2.54,NA,21228,1,0,79,159,3,3
537434,22735,RIBBON REEL SOCKS AND MITTENS,2,2020-12-06T16:57,3.36,NA,22207,0,0.029901356,58,114,1,1
537434,35914,PINK CHICK EGG WARMER + EGG CUP,2,2020-12-06T16:57,4.21,NA,20817,1,0.063104979,89,162,11,3
537434,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,2,2020-12-06T16:57,4.21,NA,22042,0,0.0537514,93,71,11,1
537434,22360,GLASS JAR ENGLISH CONFECTIONERY,3,2020-12-06T16:57,5.91,NA,19010,1,0.593698527,78,148,10,3
537434,22766,PHOTO FRAME CORNICE,3,2020-12-06T16:57,5.91,NA,20707,1,0,95,128,11,3
537434,22945,CHRISTMAS METAL TAGS ASSORTED ,3,2020-12-06T16:57,11.02,NA,8873,1,0.543330601,82,157,7,1
537434,20725,LUNCH BAG RED RETROSPOT,4,2020-12-06T16:57,4.21,NA,21157,0,0,23,47,5,3
537434,85049E,SCANDINAVIAN REDS RIBBONS,5,2020-12-06T16:57,2.51,NA,19111,0,0,69,97,10,1
537434,21993,FLORAL FOLK STATIONERY SET,6,2020-12-06T16:57,2.51,NA,8053,0,0,44,48,7,2
537434,22594,CHRISTMAS GINGHAM TREE,8,2020-12-06T16:57,1.66,NA,22601,1,0,27,83,4,2
537434,22466,FAIRY TALE COTTAGE NIGHTLIGHT,18,2020-12-06T16:57,4.21,NA,19046,0,0,42,45,3,1
537441,21872,GLAMOROUS  MUG,6,2020-12-06T17:26,1.25,13564,23229,0,0.049652936,66,44,3,1
537464,22112,CHOCOLATE HOT WATER BOTTLE,9,2020-12-07T10:14,4.95,14907,22182,1,0,73,40,4,2
537468,22418,10 COLOUR SPACEBOY PEN,24,2020-12-07T10:36,0.85,12567,23113,1,0,68,109,8,2
537489,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2020-12-07T11:33,0.29,17017,8318,0,1.09039548,28,61,10,2
537534,22520,CHILDS GARDEN TROWEL BLUE ,1,2020-12-07T11:48,1,NA,22152,1,0.158936101,58,160,6,3
537567,22816,CARD MOTORBIKE SANTA,48,2020-12-07T11:59,0.42,18119,21230,0,0.034561041,97,130,2,2
537598,22904,CALENDAR PAPER CUT DESIGN,6,2020-12-07T12:37,2.95,14135,22180,1,0.26007326,69,86,4,2
537604,22515,CHILDS GARDEN SPADE PINK,6,2020-12-07T13:01,2.1,13488,20902,1,0,22,131,3,3
537606,21411,GINGHAM HEART  DOORSTOP RED,4,2020-12-07T13:16,4.25,15002,19128,0,0.096463023,62,105,11,2
537614,22867,HAND WARMER BIRD DESIGN,18,2020-12-07T13:29,2.1,16904,22101,1,0,60,98,5,3
537616,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2,2020-12-07T13:30,7.95,16904,21286,0,0,35,51,3,1
537619,46000S,POLYESTER FILLER PAD 40x40cm,12,2020-12-07T13:53,1.45,13786,21035,0,0,69,58,6,3
537622,22961,JAM MAKING SET PRINTED,1,2020-12-07T14:30,1.45,13173,23233,1,0.219226643,69,50,11,2
537623,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,4,2020-12-07T14:31,0.85,15858,21113,0,0.45468278,27,55,2,2
537624,22276,WASH BAG VINTAGE ROSE PAISLEY,1,2020-12-07T14:41,2.55,12748,7728,0,0,67,163,5,2
537624,21367,MIRRORED WALL ART GENTS,1,2020-12-07T14:41,2.55,12748,19087,0,0,99,136,7,1
537627,85049C,ROMANTIC PINKS RIBBONS ,12,2020-12-07T14:58,1.25,14739,22003,0,0,65,72,7,2
537628,22444,GROW YOUR OWN PLANT IN A CAN ,24,2020-12-07T15:02,1.25,16293,19128,1,0,88,136,5,3
537634,21733,RED HANGING HEART T-LIGHT HOLDER,2,2020-12-07T15:15,2.95,16775,20723,1,0.154946798,66,52,2,1
537634,22139,RETROSPOT TEA SET CERAMIC 11 PC ,2,2020-12-07T15:15,4.95,16775,8053,0,0,88,72,1,3
537638,20674,GREEN POLKADOT BOWL,1,2020-12-07T15:28,2.51,NA,21771,1,0.350723534,48,39,7,1
537638,20772,GARDEN PATH JOURNAL,1,2020-12-07T15:28,5.06,NA,20744,1,0,98,103,10,1
537638,21911,GARDEN METAL SIGN ,1,2020-12-07T15:28,3.36,NA,8021,0,0,85,100,4,1
537638,21981,PACK OF 12 WOODLAND TISSUES ,1,2020-12-07T15:28,0.85,NA,8057,1,0.031737862,59,157,2,3
537638,35598D,PINK/WHITE CHRISTMAS TREE 60CM,1,2020-12-07T15:28,2.51,NA,8057,1,0,41,61,3,1
537638,85099B,JUMBO BAG RED RETROSPOT,1,2020-12-07T15:28,4.21,NA,20877,1,0,55,147,10,1
537638,90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,1,2020-12-07T15:28,3.81,NA,21401,0,0.207722726,60,135,11,1
537638,22601,CHRISTMAS RETROSPOT ANGEL WOOD,3,2020-12-07T15:28,1.66,NA,20015,1,0,37,57,2,2
537638,47591B,SCOTTIES CHILDRENS APRON,7,2020-12-07T15:28,1.66,NA,8332,0,0,45,46,8,3
537640,20685,DOORMAT RED RETROSPOT,6,2020-12-07T15:31,16.98,NA,8724,0,0,32,139,11,3
537640,21930,JUMBO STORAGE BAG SKULLS,20,2020-12-07T15:31,4.21,NA,21794,1,0.202586207,56,112,9,1
537640,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,21,2020-12-07T15:31,6.77,NA,22066,0,0,60,103,7,1
537640,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,35,2020-12-07T15:31,4.21,NA,21042,1,0,35,151,7,1
537641,21363,HOME SMALL WOOD LETTERS,1,2020-12-07T15:32,11.02,NA,20850,0,0.368648649,89,148,11,2
537642,DOT,DOTCOM POSTAGE,1,2020-12-07T15:33,448,NA,19046,1,0.074244877,90,147,5,1
537643,22896,PEG BAG APPLES DESIGN,1,2020-12-07T15:34,5.06,NA,19114,0,0,31,56,11,1
537643,84596b,SMALL DOLLY MIX DESIGN ORANGE BOWL,1,2020-12-07T15:34,2.51,NA,20910,0,0.031881869,27,58,3,2
537643,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,6,2020-12-07T15:34,1.84,NA,21108,0,0,27,116,2,3
537645,21100,CHARLIE AND LOLA CHARLOTTE BAG,1,2020-12-07T15:34,4.21,NA,22192,0,0,25,170,8,1
537646,21689,SILVER VANILLA  FLOWER CANDLE POT,1,2020-12-07T15:39,3.75,17591,8520,1,0.120826083,36,153,2,3
537646,22776,SWEETHEART CAKESTAND 3 TIER,1,2020-12-07T15:39,9.95,17591,8002,0,0,58,135,4,2
537648,22064,PINK DOUGHNUT TRINKET POT ,12,2020-12-07T15:48,1.65,12839,21044,1,0.119491653,90,61,3,1
537650,22314,OFFICE MUG WARMER CHOC+BLUE,6,2020-12-07T15:48,2.95,16125,21236,1,0,28,134,7,2
537666,22384,LUNCH BAG PINK POLKADOT,1,2020-12-07T18:36,4.21,NA,23229,1,0.017652408,31,112,1,3
537666,22474,SPACEBOY TV DINNER TRAY,1,2020-12-07T18:36,11.02,NA,22207,0,0.503209243,38,50,9,3
537666,22539,MINI JIGSAW DOLLY GIRL,1,2020-12-07T18:36,0.85,NA,22201,1,0.857794243,92,93,4,2
537666,22713,CARD I LOVE LONDON ,1,2020-12-07T18:36,0.85,NA,20132,1,0.170824773,83,57,6,1
537666,22834,HAND WARMER BABUSHKA DESIGN,1,2020-12-07T18:36,4.21,NA,21037,0,0,70,75,4,1
537666,90186B,CRYSTAL HOOP EARRING FLORAL LEAF,1,2020-12-07T18:36,2.96,NA,8036,0,0,23,171,4,2
537666,21828,EIGHT PIECE SNAKE  SET,1,2020-12-07T18:36,2.51,NA,22207,1,0,74,79,11,2
537666,20723,STRAWBERRY CHARLOTTE BAG,2,2020-12-07T18:36,1.66,NA,22903,0,0,92,83,2,2
537666,21413,PERIWINKLE T-LIGHT HOLDER,2,2020-12-07T18:36,2.51,NA,21228,0,0,26,39,3,3
537666,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2020-12-07T18:36,1.28,NA,22031,0,0,66,168,7,3
537666,22625,RED KITCHEN SCALES,3,2020-12-07T18:36,16.98,NA,8406,1,0.288278775,23,99,9,2
537666,90214R,"LETTER ""R"" BLING KEY RING",3,2020-12-07T18:36,0.85,NA,20814,1,0,25,84,11,2
537666,21638,ASSORTED TUTTI FRUTTI NOTEBOOK,3,2020-12-07T18:36,4.21,NA,20817,0,0,77,118,5,2
537670,21871,SAVE THE PLANET MUG,12,2020-12-08T09:07,1.25,13078,8054,0,0.09,21,171,2,1
537673,21429,RED GINGHAM ROSE JEWELLERY BOX,10,2020-12-08T09:49,1.65,12709,22032,1,0.186517453,67,126,9,3
537680,22712,CARD DOLLY GIRL ,12,2020-12-08T10:11,0.42,13599,21227,1,0.203084833,38,48,8,2
537688,21175,GIN + TONIC DIET METAL SIGN,24,2020-12-08T10:35,2.1,17406,20816,0,0.228948817,98,79,7,3
537690,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2020-12-08T10:38,2.1,13983,20187,0,0,76,129,3,3
537692,21870,I CAN ONLY PLEASE ONE PERSON MUG,6,2020-12-08T10:40,1.25,14796,20007,1,0,47,88,11,2
537694,22961,JAM MAKING SET PRINTED,12,2020-12-08T10:46,1.45,14901,22041,0,0,41,132,9,3
537700,35004B,SET OF 3 BLACK FLYING DUCKS,12,2020-12-08T10:51,4.65,18229,22310,0,0.670454546,47,145,7,3
537754,37449,CERAMIC CAKE STAND + HANGING CAKES,2,2020-12-08T11:16,9.95,16081,21122,0,0.5,42,38,3,2
537754,22304,COFFEE MUG BLUE PAISLEY DESIGN,6,2020-12-08T11:16,2.55,16081,8057,0,0.104751784,87,64,6,1
537765,90214K,"LETTER ""K"" BLING KEY RING",1,2020-12-08T12:08,1.25,14606,20854,1,0,59,107,8,1
537768,21930,JUMBO STORAGE BAG SKULLS,10,2020-12-08T12:11,1.95,15750,8054,0,0.116734013,32,161,1,3
537769,22564,ALPHABET STENCIL CRAFT,1,2020-12-08T12:17,1.25,15021,8033,1,0,45,72,10,2
537769,82482,WOODEN PICTURE FRAME WHITE FINISH,1,2020-12-08T12:17,2.55,15021,21227,1,1.047619048,65,113,10,3
537771,21524,DOORMAT SPOTTY HOME SWEET HOME,20,2020-12-08T12:29,6.75,15498,21136,0,0,42,122,5,3
537773,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,2020-12-08T12:36,9.95,16016,22201,0,0,88,123,2,1
537773,21990,MODERN FLORAL STATIONERY SET,1,2020-12-08T12:36,2.95,16016,21030,1,0.184554375,76,71,2,3
537773,22926,IVORY GIANT GARDEN THERMOMETER,2,2020-12-08T12:36,5.95,16016,20854,1,0.293637847,34,132,1,1
537773,22149,FELTCRAFT 6 FLOWER FRIENDS,3,2020-12-08T12:36,2.1,16016,20191,1,0.057088148,80,40,9,1
537775,11001,ASSTD DESIGN RACING CAR PEN,16,2020-12-08T12:41,1.69,17722,22193,0,0,76,43,9,1
537781,22534,MAGIC DRAWING SLATE SPACEBOY ,1,2020-12-08T12:46,0.42,17341,21030,0,0.206332993,29,164,5,2
537781,20754,RETROSPOT RED WASHING UP GLOVES,1,2020-12-08T12:46,2.1,17341,20877,1,0.343469884,35,155,5,3
537781,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,2020-12-08T12:46,2.1,17341,21015,0,0,43,62,8,2
537781,22584,PACK OF 6 PANNETONE GIFT BOXES,1,2020-12-08T12:46,2.55,17341,22193,0,0.353057199,83,170,6,2
537781,21379,CAMPHOR WOOD PORTOBELLO MUSHROOM,1,2020-12-08T12:46,1.25,17341,22903,0,0,58,127,5,2
537792,22916,HERB MARKER THYME,1,2020-12-08T12:56,0.65,16385,22405,1,0,55,150,10,1
537793,21937,STRAWBERRY   PICNIC BAG,3,2020-12-08T12:57,2.95,15032,7728,1,0,92,102,8,1
537794,21169,YOU'RE CONFUSING ME METAL SIGN ,2,2020-12-08T13:01,1.69,16713,18901,1,0.175887211,59,64,10,3
537809,21275,ZINC TOP  2 DOOR WOODEN SHELF ,1,2020-12-08T13:28,16.95,14217,21044,1,1,39,117,11,1
537822,21537,RED RETROSPOT PUDDING BOWL,4,2020-12-08T14:22,4.25,13523,18901,1,0.076616915,95,160,4,2
537823,21935,SUKI  SHOULDER BAG,1,2020-12-08T14:25,3.36,NA,20121,1,0,27,92,6,2
537823,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,1,2020-12-08T14:25,8.47,NA,21060,1,0.161866267,84,78,11,2
537823,22690,DOORMAT HOME SWEET HOME BLUE ,1,2020-12-08T14:25,14.43,NA,20878,0,0.372605026,31,93,7,2
537823,22952,60 CAKE CASES VINTAGE CHRISTMAS,2,2020-12-08T14:25,1.28,NA,21044,0,0.268845285,85,165,11,1
537823,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,2,2020-12-08T14:25,3.36,NA,8330,0,0.36004869,96,160,4,3
537823,22867,HAND WARMER BIRD DESIGN,8,2020-12-08T14:25,4.21,NA,21784,0,0.405998929,98,38,1,3
537826,22197,SMALL POPCORN HOLDER,5,2020-12-08T14:38,0.85,15581,22041,1,0,66,165,7,2
537828,21136,PAINTED METAL PEARS ASSORTED,8,2020-12-08T14:43,1.69,15680,23229,1,0,76,160,2,1
537828,21810,CHRISTMAS HANGING STAR WITH BELL,12,2020-12-08T14:43,1.25,15680,21702,1,0.764102564,51,131,2,2
537849,22147,FELTCRAFT BUTTERFLY HEARTS,60,2020-12-08T15:35,1.25,13777,7726,0,0,54,174,8,3
537851,22961,JAM MAKING SET PRINTED,12,2020-12-08T15:39,1.45,13758,22015,0,0,96,80,11,1
537852,22494,EMERGENCY FIRST AID TIN ,8,2020-12-08T15:56,1.25,17340,19103,1,0.539211257,61,105,11,1
537862,21815,STAR  T-LIGHT HOLDER ,12,2020-12-08T16:21,1.45,12971,8053,0,0.666666667,50,55,1,1
537864,21982,PACK OF 12 SUKI TISSUES ,24,2020-12-08T16:34,0.29,16700,19027,1,0,95,57,1,3
537867,22837,HOT WATER BOTTLE BABUSHKA ,8,2020-12-08T16:48,4.65,16717,20866,1,0,78,140,4,2
537886,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2020-12-09T09:49,2.95,15660,20009,0,0.007530433,26,64,1,3
537888,22083,PAPER CHAIN KIT RETROSPOT,6,2020-12-09T10:04,2.95,15358,21228,1,0.0463138,55,170,6,3
537889,22382,LUNCH BAG SPACEBOY DESIGN ,10,2020-12-09T10:04,1.65,13319,20147,1,0.719194524,55,59,4,3
537892,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2020-12-09T10:13,1.25,12481,22181,1,0.708879919,86,79,3,2
537894,POST,POSTAGE,2,2020-12-09T10:16,18,12621,19010,0,0,62,38,8,3
537895,21843,RED RETROSPOT CAKE STAND,24,2020-12-09T10:30,9.95,14299,22630,0,0.067615658,28,97,10,1
537896,21143,ANTIQUE GLASS HEART DECORATION ,12,2020-12-09T10:33,1.95,18071,21093,0,0.112365016,78,82,1,1
537963,C2,CARRIAGE,1,2020-12-09T11:30,50,13369,8085,1,0.69,64,148,2,1
538007,22254,FELT TOADSTOOL LARGE,12,2020-12-09T12:16,1.25,14355,8065,0,0.391061453,67,73,2,1
538008,22977,DOLLY GIRL CHILDRENS EGG CUP,12,2020-12-09T12:17,1.25,12683,22315,1,0,69,113,1,1
538009,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,2020-12-09T12:17,7.95,14911,21014,1,0,24,83,9,1
538009,22769,CHALKBOARD KITCHEN ORGANISER,4,2020-12-09T12:17,21.95,14911,21158,0,0,76,129,10,3
538012,21363,HOME SMALL WOOD LETTERS,1,2020-12-09T12:32,4.95,14527,21093,0,0.336525308,70,65,2,3
538013,22469,HEART OF WICKER SMALL,4,2020-12-09T12:37,1.65,17062,19004,0,0.286740067,43,152,2,2
538014,82486,WOOD S/3 CABINET ANT WHITE FINISH,6,2020-12-09T12:49,7.95,14440,20009,0,0.012323306,75,157,3,3
538035,22549,PICTURE DOMINOES,3,2020-12-09T13:03,1.45,16065,19067,1,0,28,136,2,1
538037,22969,HOMEMADE JAM SCENTED CANDLES,12,2020-12-09T13:05,1.45,17430,22315,1,0,86,134,5,1
538056,22752,SET 7 BABUSHKA NESTING BOXES,1,2020-12-09T13:34,8.5,17198,22046,0,0,88,51,3,2
538057,20966,SANDWICH BATH SPONGE,10,2020-12-09T13:38,1.25,13102,8060,0,0,99,146,5,1
538064,21385,IVORY HANGING DECORATION  HEART,2,2020-12-09T13:47,0.85,15271,8540,1,0,33,155,1,1
538067,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,2020-12-09T13:59,9.95,15288,20109,0,0,42,145,6,1
538069,22810,SET OF 6 T-LIGHTS SNOWMEN,1,2020-12-09T14:08,2.95,16795,22041,1,0.146311273,46,123,3,3
538069,22470,HEART OF WICKER LARGE,3,2020-12-09T14:08,2.95,16795,20147,1,0.100734727,32,140,7,2
538069,85172,HYACINTH BULB T-LIGHT CANDLES,16,2020-12-09T14:08,0.42,16795,8619,0,0.692695214,40,56,10,2
538071,21110,LARGE CAKE TOWEL PINK SPOTS,1,2020-12-09T14:09,13.57,NA,19020,0,0,71,43,6,3
538071,21264,WHITE GOOSE FEATHER TREE 60CM ,1,2020-12-09T14:09,5.91,NA,22901,0,1.420454546,40,55,6,1
538071,22155,STAR DECORATION RUSTIC,1,2020-12-09T14:09,0.85,NA,21122,1,0,63,166,11,2
538071,22439,6 ROCKET BALLOONS ,1,2020-12-09T14:09,1.28,NA,22124,0,0.08507468,48,94,7,1
538071,22507,MEMO BOARD RETROSPOT  DESIGN,1,2020-12-09T14:09,11.02,NA,19067,0,0,56,90,5,2
538071,22625,RED KITCHEN SCALES,1,2020-12-09T14:09,16.98,NA,22033,1,0,89,153,10,3
538071,22695,WICKER WREATH SMALL,1,2020-12-09T14:09,3.36,NA,22030,1,0,67,106,8,3
538071,22717,CARD DOG AND BALL ,1,2020-12-09T14:09,0.85,NA,20124,1,0,64,137,1,3
538071,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,1,2020-12-09T14:09,1.66,NA,22401,0,0,63,157,5,3
538071,85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,1,2020-12-09T14:09,1.66,NA,18901,1,0.050798258,41,60,2,3
538071,21984,PACK OF 12 PINK PAISLEY TISSUES ,2,2020-12-09T14:09,0.85,NA,20158,0,0.030174665,30,115,8,2
538071,22575,METAL MERRY CHRISTMAS WREATH,2,2020-12-09T14:09,4.21,NA,8204,1,0,61,147,8,3
538071,22600,CHRISTMAS RETROSPOT STAR WOOD,2,2020-12-09T14:09,1.66,NA,19154,1,0.412836921,76,53,5,2
538071,21892,TRADITIONAL WOODEN CATCH CUP GAME ,3,2020-12-09T14:09,2.51,NA,21163,0,0,66,120,11,2
538071,21981,PACK OF 12 WOODLAND TISSUES ,3,2020-12-09T14:09,0.85,NA,19135,0,0,54,104,1,1
538071,22619,SET OF 6 SOLDIER SKITTLES,3,2020-12-09T14:09,7.62,NA,20854,1,0.219686555,85,145,6,1
538071,84510A,SET OF 4 ENGLISH ROSE COASTERS,3,2020-12-09T14:09,2.51,NA,20816,1,0,49,49,6,1
538071,21993,FLORAL FOLK STATIONERY SET,5,2020-12-09T14:09,2.51,NA,21218,1,0.184486373,66,73,4,3
538071,22178,VICTORIAN GLASS HANGING T-LIGHT,8,2020-12-09T14:09,2.51,NA,21157,1,0.136224632,85,48,9,3
538073,11001,ASSTD DESIGN RACING CAR PEN,1,2020-12-09T14:10,1.69,17816,8648,1,0.333801044,58,153,8,1
538077,20758,ABSTRACT CIRCLES POCKET BOOK,7,2020-12-09T14:19,0.85,14667,20904,0,0,24,133,10,2
538094,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2020-12-09T14:50,3.75,13117,19046,0,1,96,128,4,1
538095,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2020-12-09T14:55,2.95,17097,8054,0,0,45,63,2,2
538126,48194,DOORMAT HEARTS,1,2020-12-09T15:50,7.95,17838,7726,1,0,85,78,4,1
538146,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2020-12-09T16:10,0.55,15596,20707,0,0,63,40,9,3
538148,22663,JUMBO BAG DOLLY GIRL DESIGN,1,2020-12-09T16:26,5.06,NA,21234,1,0,77,165,11,3
538149,22795,SWEETHEART RECIPE BOOK STAND,1,2020-12-09T16:27,13.57,NA,21771,0,0,28,36,5,3
538149,84968e,SET OF 16 VINTAGE BLACK CUTLERY,1,2020-12-09T16:27,25.49,NA,21212,0,0,68,148,9,1
538154,22301,COFFEE MUG CAT + BIRD DESIGN,1,2020-12-09T16:35,5.06,NA,8234,0,0,69,154,5,2
538155,22413,METAL SIGN TAKE IT OR LEAVE IT ,1,2020-12-09T16:52,2.95,16907,22079,0,0.36176066,84,174,1,3
538155,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,24,2020-12-09T16:52,2.75,16907,23229,1,0,39,167,5,3
538168,22735,RIBBON REEL SOCKS AND MITTENS,5,2020-12-09T19:23,1.65,14702,22180,0,0.063268038,71,174,9,3
538168,85049E,SCANDINAVIAN REDS RIBBONS,6,2020-12-09T19:23,1.25,14702,20148,0,0.039289091,22,80,5,3
538168,84946,ANTIQUE SILVER TEA GLASS ETCHED,6,2020-12-09T19:23,1.25,14702,22310,0,0.223760871,82,85,8,1
538169,21527,RED RETROSPOT TRADITIONAL TEAPOT ,2,2020-12-09T19:28,7.95,13230,20723,0,0,95,162,8,1
538171,22271,FELTCRAFT DOLL ROSIE,2,2020-12-09T20:01,2.95,17530,8012,0,0,37,128,2,1
538172,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,24,2020-12-10T09:33,2.95,15805,19053,1,0.115574154,59,72,1,1
538177,21811,CHRISTMAS HANGING HEART WITH BELL,1,2020-12-10T09:51,2.51,NA,20723,0,0,36,100,3,2
538177,21900,"KEY FOB , SHED",1,2020-12-10T09:51,1.66,NA,19446,1,0.230944097,49,106,10,1
538177,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1,2020-12-10T09:51,13.57,NA,21234,1,0.121305765,35,159,7,1
